STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,Average wind speed,Peak Gust Time,Preciption,Snowfall,Snow depth,Average Temperature,Maximum Temperature,Minimum Temperature,Direction of fastest 2-minute wind,Direction of fastest 5-minute wind,Fastest 2-minute wind,Fastest 5-minute wind,"Fog, ice fog, or freezing fog",Heavy fog or heaving freezing fog,Thunder,"Ice pellets, sleet, snow pellets, or small hail",Hail (may include small hail),Glaze or rime,Smoke or haze,Blowing or drifting snow
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/26/2014,15.66,0.0,1.0,0.1,0.0,44,52,36,20,330.0,25.9,32.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/27/2014,10.96,0.0,0.02,0.0,0.0,37,39,36,340,320.0,21.9,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/28/2014,13.42,0.0,0.0,0.0,0.0,35,41,28,340,310.0,23.9,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/29/2014,6.26,0.0,0.0,0.0,0.0,31,46,26,200,210.0,18.1,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,11/30/2014,10.29,0.0,0.0,0.0,0.0,48,53,45,200,200.0,21.9,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/1/2014,9.4,0.0,0.07,0.0,0.0,54,62,42,330,330.0,25.9,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/2/2014,13.65,0.0,0.09,0.0,0.0,41,47,36,90,10.0,21.0,25.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/3/2014,11.41,0.0,0.15,0.0,0.0,45,48,42,290,290.0,23.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/4/2014,10.07,0.0,0.0,0.0,0.0,42,47,36,300,300.0,17.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/5/2014,10.07,0.0,0.55,0.0,0.0,40,50,35,90,90.0,19.9,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/6/2014,7.38,0.0,1.24,0.0,0.0,48,52,41,10,360.0,25.9,35.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/7/2014,21.7,0.0,0.05,0.0,0.0,41,44,31,360,20.0,32.0,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/8/2014,15.43,0.0,0.0,0.0,0.0,31,37,26,40,30.0,23.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/9/2014,21.92,0.0,3.04,0.0,0.0,40,48,37,40,40.0,38.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/10/2014,16.33,0.0,0.11,0.3,0.0,40,42,34,290,300.0,23.9,30.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/11/2014,16.78,0.0,0.0,0.0,0.0,35,40,32,280,270.0,25.9,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/12/2014,15.66,0.0,0.0,0.0,0.0,36,41,33,320,320.0,25.1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/13/2014,16.33,0.0,0.0,0.0,0.0,38,47,34,310,330.0,23.9,31.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/14/2014,11.86,0.0,0.0,0.0,0.0,41,47,37,330,330.0,17.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/15/2014,4.92,0.0,0.0,0.0,0.0,41,48,34,340,320.0,12.1,16.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/16/2014,4.03,0.0,0.3,0.0,0.0,41,50,33,90,100.0,14.1,16.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/17/2014,12.75,0.0,0.03,0.0,0.0,49,55,43,300,310.0,23.9,31.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/18/2014,16.11,0.0,0.0,0.0,0.0,42,44,38,300,300.0,30.0,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/19/2014,14.54,0.0,0.0,0.0,0.0,38,40,32,330,340.0,21.9,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/20/2014,6.49,0.0,0.0,0.0,0.0,33,34,31,360,10.0,14.1,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/21/2014,7.16,0.0,0.0,0.0,0.0,35,38,33,340,340.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/22/2014,8.5,0.0,0.04,0.0,0.0,40,48,37,80,100.0,18.1,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/23/2014,11.41,0.0,0.21,0.0,0.0,48,50,47,70,70.0,19.9,23.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/24/2014,10.51,0.0,1.05,0.0,0.0,49,57,47,170,170.0,25.1,32.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/25/2014,17.0,0.0,0.06,0.0,0.0,52,57,42,290,300.0,30.0,38.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/26/2014,10.51,0.0,0.0,0.0,0.0,45,51,38,300,330.0,16.1,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/27/2014,6.26,0.0,0.0,0.0,0.0,44,54,37,190,190.0,14.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/28/2014,10.51,0.0,0.05,0.0,0.0,47,54,42,320,320.0,21.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/29/2014,10.96,0.0,0.0,0.0,0.0,43,46,35,330,330.0,19.9,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/30/2014,9.4,0.0,0.0,0.0,0.0,34,36,28,330,320.0,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,12/31/2014,11.86,0.0,0.0,0.0,0.0,30,34,28,260,260.0,21.9,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/1/2015,17.22,0.0,0.0,0.0,0.0,33,40,28,230,230.0,25.9,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/2/2015,13.65,0.0,0.0,0.0,0.0,39,45,35,300,300.0,23.9,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/3/2015,9.17,0.0,0.94,0.0,0.0,36,47,30,90,100.0,18.1,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/4/2015,10.07,0.0,0.47,0.0,0.0,47,55,43,290,290.0,28.0,36.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/5/2015,19.69,0.0,0.0,0.0,0.0,43,51,23,280,290.0,33.1,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/6/2015,8.5,0.0,0.07,1.1,0.0,22,23,19,310,310.0,23.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/7/2015,21.47,0.0,0.0,0.0,1.2,22,25,10,310,310.0,40.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/8/2015,17.22,0.0,0.0,0.0,0.0,14,22,8,310,300.0,33.1,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/9/2015,19.69,0.0,0.07,1.3,0.0,26,34,21,210,270.0,33.1,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/10/2015,16.55,0.0,0.0,0.0,1.2,22,24,18,280,280.0,25.1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/11/2015,10.96,0.0,0.0,0.0,1.2,26,38,20,200,190.0,21.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/12/2015,6.04,0.0,0.7,0.0,0.0,36,40,34,350,350.0,16.1,19.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/13/2015,15.21,0.0,0.0,0.0,0.0,32,37,19,360,360.0,23.9,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/14/2015,11.63,0.0,0.0,0.0,0.0,24,33,19,30,20.0,16.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/15/2015,9.84,0.0,0.0,0.0,0.0,31,35,27,270,260.0,18.1,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/16/2015,18.34,0.0,0.0,0.0,0.0,34,45,20,310,300.0,36.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/17/2015,10.51,0.0,0.0,0.0,0.0,23,32,18,320,330.0,21.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/18/2015,6.26,0.0,1.62,0.0,0.0,36,47,27,310,300.0,21.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/19/2015,15.21,0.0,0.0,0.0,0.0,40,45,35,290,290.0,31.1,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/20/2015,12.08,0.0,0.0,0.0,0.0,39,41,32,290,310.0,19.9,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/21/2015,6.04,0.0,0.0,0.0,0.0,32,38,26,20,120.0,14.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/22/2015,8.05,0.0,0.0,0.0,0.0,35,41,31,310,310.0,19.9,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/23/2015,10.51,0.0,0.0,0.0,0.0,33,39,28,230,230.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/24/2015,11.41,0.0,0.75,3.4,3.1,35,40,33,300,,23.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/25/2015,14.99,0.0,0.0,0.0,0.0,39,45,32,290,300.0,25.9,33.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/26/2015,18.34,0.0,0.33,5.1,0.0,28,32,24,20,30.0,31.1,38.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/27/2015,19.01,0.0,0.31,5.6,9.1,25,27,20,360,350.0,29.1,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/28/2015,13.87,0.0,0.0,0.0,9.8,24,33,17,330,330.0,23.9,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/29/2015,8.28,0.0,0.01,0.0,9.1,25,37,17,200,240.0,19.9,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/30/2015,18.79,0.0,0.04,0.6,9.1,35,38,19,310,320.0,38.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,1/31/2015,23.04,0.0,0.0,0.0,7.1,21,27,14,310,310.0,38.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/1/2015,8.72,0.0,0.03,0.3,7.1,27,36,21,270,270.0,17.0,19.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/2/2015,19.01,0.0,1.18,4.2,7.9,32,35,15,310,320.0,31.1,38.9,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/3/2015,14.32,0.0,0.0,0.0,7.9,20,26,14,310,310.0,32.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/4/2015,13.65,0.0,0.0,0.0,7.9,31,39,22,200,190.0,23.9,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/5/2015,19.69,0.0,0.0,0.1,5.1,33,39,15,330,320.0,33.1,40.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/6/2015,14.09,0.0,0.0,0.0,5.1,19,27,13,260,270.0,23.9,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/7/2015,8.28,0.0,0.0,0.0,3.9,30,37,25,240,250.0,14.1,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/8/2015,8.72,0.0,0.0,0.0,3.9,37,42,29,50,50.0,19.9,23.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/9/2015,17.22,0.0,0.14,0.1,2.0,28,29,26,30,40.0,23.9,30.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/10/2015,15.43,0.0,0.0,0.0,2.0,30,40,26,20,360.0,23.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/11/2015,10.07,0.0,0.0,0.0,2.0,30,35,23,30,30.0,21.9,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/12/2015,13.2,0.0,0.0,0.0,1.2,31,40,18,330,330.0,36.0,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/13/2015,18.79,0.0,0.0,0.0,1.2,19,23,9,310,310.0,38.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/14/2015,10.51,0.0,0.01,0.4,1.2,24,35,16,200,190.0,28.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/15/2015,27.74,0.0,0.01,0.3,1.2,21,27,5,310,310.0,38.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/16/2015,14.76,0.0,0.0,0.0,1.2,11,23,5,300,310.0,33.1,44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/17/2015,6.93,0.0,0.19,3.5,3.9,20,27,16,30,20.0,16.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/18/2015,5.82,0.0,0.0,0.0,3.1,23,31,15,250,250.0,17.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/19/2015,21.25,0.0,0.0,0.0,2.0,22,27,9,310,300.0,31.1,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/20/2015,18.79,0.0,0.0,0.0,2.0,11,21,3,290,300.0,31.1,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/21/2015,9.84,0.0,0.59,4.5,1.2,21,33,11,190,200.0,25.1,31.1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/22/2015,4.03,0.0,0.2,0.2,5.1,34,43,32,270,310.0,13.0,23.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/23/2015,19.01,0.0,0.0,0.0,3.1,29,38,9,330,320.0,31.1,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/24/2015,9.4,0.0,0.0,0.0,3.1,13,28,7,180,180.0,21.0,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/25/2015,10.74,0.0,0.0,0.0,2.0,28,37,19,260,270.0,23.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/26/2015,12.75,0.0,0.0,0.0,2.0,28,32,23,20,30.0,23.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/27/2015,10.29,0.0,0.0,0.0,2.0,25,32,20,340,230.0,18.1,25.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,2/28/2015,8.28,0.0,0.0,0.0,1.2,23,31,15,330,330.0,19.9,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,3/1/2015,4.7,0.0,0.51,3.1,1.2,26,33,20,210,190.0,18.1,23.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,3/2/2015,15.21,0.0,0.0,0.0,3.9,33,39,28,310,320.0,30.0,38.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,3/3/2015,8.95,0.0,0.7,1.2,3.1,29,36,19,200,180.0,17.0,21.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,3/4/2015,10.96,0.0,0.3,0.0,3.1,37,41,33,240,240.0,18.1,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,3/5/2015,13.2,0.0,0.73,5.8,1.2,33,41,21,330,320.0,23.9,29.1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,3/6/2015,9.62,0.0,0.0,0.0,7.1,20,25,13,340,340.0,23.9,29.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,3/7/2015,11.86,0.0,0.0,0.0,5.9,26,37,16,250,240.0,23.0,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,3/8/2015,9.84,0.0,0.0,0.0,3.9,39,48,30,270,270.0,28.0,35.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,3/9/2015,8.5,0.0,0.02,0.0,2.0,42,54,32,270,270.0,17.0,21.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,3/10/2015,3.13,0.0,0.49,0.0,1.2,42,50,34,150,150.0,12.1,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,3/11/2015,11.63,0.0,0.02,0.0,0.0,49,62,40,300,300.0,23.9,31.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,3/12/2015,19.69,0.0,0.0,0.0,0.0,47,50,36,320,310.0,40.9,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,3/13/2015,8.05,0.0,0.0,0.0,0.0,37,41,30,170,160.0,16.1,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,3/14/2015,8.95,0.0,1.11,0.0,0.0,43,49,39,160,160.0,21.9,28.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",40.63915,-73.76401,3.4,3/15/2015,20.13,0.0,0.0,0.0,0.0,45,46,37,310,300.0,38.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
